"subject" "activity" "variable" "value"
"27" "LAYING" "tBodyGyroMag.mean.." -0.966917594459459
"27" "SITTING" "tBodyGyroMag.mean.." -0.963565474
"27" "STANDING" "tBodyGyroMag.mean.." -0.968702956625
"27" "WALKING" "tBodyGyroMag.mean.." -0.396638753684211
"27" "WALKING_DOWNSTAIRS" "tBodyGyroMag.mean.." -0.164783206536364
"27" "WALKING_UPSTAIRS" "tBodyGyroMag.mean.." -0.286145719598039
"28" "LAYING" "tBodyGyroMag.mean.." -0.93710692125
"28" "SITTING" "tBodyGyroMag.mean.." -0.955175567083333
"28" "STANDING" "tBodyGyroMag.mean.." -0.894242469620253
"28" "WALKING" "tBodyGyroMag.mean.." -0.310775945814815
"28" "WALKING_DOWNSTAIRS" "tBodyGyroMag.mean.." -0.068246324026087
"28" "WALKING_UPSTAIRS" "tBodyGyroMag.mean.." -0.263415282690196
"29" "LAYING" "tBodyGyroMag.mean.." -0.971923623043478
"29" "SITTING" "tBodyGyroMag.mean.." -0.962377332166667
"29" "STANDING" "tBodyGyroMag.mean.." -0.980657340461539
"29" "WALKING" "tBodyGyroMag.mean.." -0.28057326754717
"29" "WALKING_DOWNSTAIRS" "tBodyGyroMag.mean.." -0.122968108816667
"29" "WALKING_UPSTAIRS" "tBodyGyroMag.mean.." 0.0439627677608163
"30" "LAYING" "tBodyGyroMag.mean.." -0.962284921142857
"30" "SITTING" "tBodyGyroMag.mean.." -0.955847323870968
"30" "STANDING" "tBodyGyroMag.mean.." -0.913890564915254
"30" "WALKING" "tBodyGyroMag.mean.." -0.0229640797463077
"30" "WALKING_DOWNSTAIRS" "tBodyGyroMag.mean.." -0.095537320533871
"30" "WALKING_UPSTAIRS" "tBodyGyroMag.mean.." -0.113608367276923
"1" "LAYING" "tBodyGyroMag.std.." -0.81901016976
"1" "SITTING" "tBodyGyroMag.std.." -0.934531840425532
"1" "STANDING" "tBodyGyroMag.std.." -0.978690028679245
"1" "WALKING" "tBodyGyroMag.std.." -0.186978364526316
"1" "WALKING_DOWNSTAIRS" "tBodyGyroMag.std.." -0.225724368061224
"1" "WALKING_UPSTAIRS" "tBodyGyroMag.std.." -0.14861931805283
"2" "LAYING" "tBodyGyroMag.std.." -0.961164053958333
"2" "SITTING" "tBodyGyroMag.std.." -0.961313624130435
"2" "STANDING" "tBodyGyroMag.std.." -0.95394338037037
"2" "WALKING" "tBodyGyroMag.std.." -0.553019916271186
"2" "WALKING_DOWNSTAIRS" "tBodyGyroMag.std.." -0.274844110531915
"2" "WALKING_UPSTAIRS" "tBodyGyroMag.std.." -0.377532167604167
"3" "LAYING" "tBodyGyroMag.std.." -0.954275110967742
"3" "SITTING" "tBodyGyroMag.std.." -0.925518103807692
"3" "STANDING" "tBodyGyroMag.std.." -0.88212522147541
"3" "WALKING" "tBodyGyroMag.std.." -0.561510683275862
"3" "WALKING_DOWNSTAIRS" "tBodyGyroMag.std.." -0.245794699346939
"3" "WALKING_UPSTAIRS" "tBodyGyroMag.std.." -0.408886653186441
"4" "LAYING" "tBodyGyroMag.std.." -0.947031781666667
"4" "SITTING" "tBodyGyroMag.std.." -0.928898293
"4" "STANDING" "tBodyGyroMag.std.." -0.885144317678571
"4" "WALKING" "tBodyGyroMag.std.." -0.553116111166667
"4" "WALKING_DOWNSTAIRS" "tBodyGyroMag.std.." -0.3805726254
"4" "WALKING_UPSTAIRS" "tBodyGyroMag.std.." -0.510974134423077
"5" "LAYING" "tBodyGyroMag.std.." -0.958287921923077
"5" "SITTING" "tBodyGyroMag.std.." -0.931414810454545
"5" "STANDING" "tBodyGyroMag.std.." -0.867041711785714
"5" "WALKING" "tBodyGyroMag.std.." -0.492176823571429
"5" "WALKING_DOWNSTAIRS" "tBodyGyroMag.std.." -0.360678305253192
"5" "WALKING_UPSTAIRS" "tBodyGyroMag.std.." -0.354687870212766
"6" "LAYING" "tBodyGyroMag.std.." -0.920914497017544
"6" "SITTING" "tBodyGyroMag.std.." -0.921259472727273
"6" "STANDING" "tBodyGyroMag.std.." -0.915891572982456
"6" "WALKING" "tBodyGyroMag.std.." -0.36560291677193
"6" "WALKING_DOWNSTAIRS" "tBodyGyroMag.std.." -0.0426276750979167
"6" "WALKING_UPSTAIRS" "tBodyGyroMag.std.." -0.199893710196078
"7" "LAYING" "tBodyGyroMag.std.." -0.918662459038462
"7" "SITTING" "tBodyGyroMag.std.." -0.898063314375
"7" "STANDING" "tBodyGyroMag.std.." -0.918438958867924
"7" "WALKING" "tBodyGyroMag.std.." -0.19828316695614
"7" "WALKING_DOWNSTAIRS" "tBodyGyroMag.std.." -0.259751603446809
"7" "WALKING_UPSTAIRS" "tBodyGyroMag.std.." -0.418144852156863
"8" "LAYING" "tBodyGyroMag.std.." -0.932470764444444
"8" "SITTING" "tBodyGyroMag.std.." -0.953001632173913
"8" "STANDING" "tBodyGyroMag.std.." -0.95322478962963
"8" "WALKING" "tBodyGyroMag.std.." -0.238746703958333
"8" "WALKING_DOWNSTAIRS" "tBodyGyroMag.std.." -0.0466291872078947
"8" "WALKING_UPSTAIRS" "tBodyGyroMag.std.." -0.109327923829268
"9" "LAYING" "tBodyGyroMag.std.." -0.8985578738
"9" "SITTING" "tBodyGyroMag.std.." -0.9066063206
"9" "STANDING" "tBodyGyroMag.std.." -0.908291403111111
"9" "WALKING" "tBodyGyroMag.std.." -0.489725811538462
"9" "WALKING_DOWNSTAIRS" "tBodyGyroMag.std.." -0.322331464761905
"9" "WALKING_UPSTAIRS" "tBodyGyroMag.std.." -0.425839761428571
"10" "LAYING" "tBodyGyroMag.std.." -0.927471165517241
"10" "SITTING" "tBodyGyroMag.std.." -0.963064577592593
"10" "STANDING" "tBodyGyroMag.std.." -0.920486810227273
"10" "WALKING" "tBodyGyroMag.std.." -0.402025135660377
"10" "WALKING_DOWNSTAIRS" "tBodyGyroMag.std.." -0.280382850552632
"10" "WALKING_UPSTAIRS" "tBodyGyroMag.std.." -0.113062673542979
"11" "LAYING" "tBodyGyroMag.std.." -0.954713182807018
"11" "SITTING" "tBodyGyroMag.std.." -0.959964488301887
"11" "STANDING" "tBodyGyroMag.std.." -0.977071437446808
"11" "WALKING" "tBodyGyroMag.std.." -0.558362783220339
"11" "WALKING_DOWNSTAIRS" "tBodyGyroMag.std.." -0.339349828493478
"11" "WALKING_UPSTAIRS" "tBodyGyroMag.std.." -0.377909862407407
"12" "LAYING" "tBodyGyroMag.std.." -0.935725715833333
"12" "SITTING" "tBodyGyroMag.std.." -0.946769241568627
"12" "STANDING" "tBodyGyroMag.std.." -0.852271618032787
"12" "WALKING" "tBodyGyroMag.std.." -0.4132083408
"12" "WALKING_DOWNSTAIRS" "tBodyGyroMag.std.." -0.32045862629
"12" "WALKING_UPSTAIRS" "tBodyGyroMag.std.." -0.525686949063462
"13" "LAYING" "tBodyGyroMag.std.." -0.944687480967742
"13" "SITTING" "tBodyGyroMag.std.." -0.963940591428571
"13" "STANDING" "tBodyGyroMag.std.." -0.944980198421053
"13" "WALKING" "tBodyGyroMag.std.." -0.253240071964912
"13" "WALKING_DOWNSTAIRS" "tBodyGyroMag.std.." -0.236762631468085
"13" "WALKING_UPSTAIRS" "tBodyGyroMag.std.." -0.415658606181818
"14" "LAYING" "tBodyGyroMag.std.." -0.913433185882353
"14" "SITTING" "tBodyGyroMag.std.." -0.947081158333333
"14" "STANDING" "tBodyGyroMag.std.." -0.931426203833333
"14" "WALKING" "tBodyGyroMag.std.." -0.201401930542373
"14" "WALKING_DOWNSTAIRS" "tBodyGyroMag.std.." -0.0665144570666667
"14" "WALKING_UPSTAIRS" "tBodyGyroMag.std.." 0.299975979851852
"15" "LAYING" "tBodyGyroMag.std.." -0.924043007638889
"15" "SITTING" "tBodyGyroMag.std.." -0.963475074915254
"15" "STANDING" "tBodyGyroMag.std.." -0.931286778679245
"15" "WALKING" "tBodyGyroMag.std.." -0.425798469148148
"15" "WALKING_DOWNSTAIRS" "tBodyGyroMag.std.." -0.284249712071429
"15" "WALKING_UPSTAIRS" "tBodyGyroMag.std.." -0.288429008639583
"16" "LAYING" "tBodyGyroMag.std.." -0.959020036285714
"16" "SITTING" "tBodyGyroMag.std.." -0.937942404637681
"16" "STANDING" "tBodyGyroMag.std.." -0.964105768461539
"16" "WALKING" "tBodyGyroMag.std.." -0.665078404313725
"16" "WALKING_DOWNSTAIRS" "tBodyGyroMag.std.." -0.422315316808511
"16" "WALKING_UPSTAIRS" "tBodyGyroMag.std.." -0.518189646470588
"17" "LAYING" "tBodyGyroMag.std.." -0.959325498732394
"17" "SITTING" "tBodyGyroMag.std.." -0.97541025484375
"17" "STANDING" "tBodyGyroMag.std.." -0.977680837435897
"17" "WALKING" "tBodyGyroMag.std.." -0.522494763606557
"17" "WALKING_DOWNSTAIRS" "tBodyGyroMag.std.." -0.352687281086957
"17" "WALKING_UPSTAIRS" "tBodyGyroMag.std.." -0.440837260125
"18" "LAYING" "tBodyGyroMag.std.." -0.980560877846154
"18" "SITTING" "tBodyGyroMag.std.." -0.981372675614035
"18" "STANDING" "tBodyGyroMag.std.." -0.959797118082192
"18" "WALKING" "tBodyGyroMag.std.." -0.60851009125
"18" "WALKING_DOWNSTAIRS" "tBodyGyroMag.std.." -0.507995478327273
"18" "WALKING_UPSTAIRS" "tBodyGyroMag.std.." -0.528058134137931
"19" "LAYING" "tBodyGyroMag.std.." -0.955906646506024
"19" "SITTING" "tBodyGyroMag.std.." -0.950491807945205
"19" "STANDING" "tBodyGyroMag.std.." -0.937951031506849
"19" "WALKING" "tBodyGyroMag.std.." -0.0218463165461538
"19" "WALKING_DOWNSTAIRS" "tBodyGyroMag.std.." 0.237821231894872
"19" "WALKING_UPSTAIRS" "tBodyGyroMag.std.." -0.26440144275
"20" "LAYING" "tBodyGyroMag.std.." -0.962153597941176
"20" "SITTING" "tBodyGyroMag.std.." -0.941069909848485
"20" "STANDING" "tBodyGyroMag.std.." -0.843683410273973
"20" "WALKING" "tBodyGyroMag.std.." -0.0367853189588235
"20" "WALKING_DOWNSTAIRS" "tBodyGyroMag.std.." -0.0305762438706667
"20" "WALKING_UPSTAIRS" "tBodyGyroMag.std.." -0.253929985803922
"21" "LAYING" "tBodyGyroMag.std.." -0.949289148
"21" "SITTING" "tBodyGyroMag.std.." -0.971225061647059
"21" "STANDING" "tBodyGyroMag.std.." -0.945614401797753
"21" "WALKING" "tBodyGyroMag.std.." -0.408304434423077
"21" "WALKING_DOWNSTAIRS" "tBodyGyroMag.std.." -0.388420328666667
"21" "WALKING_UPSTAIRS" "tBodyGyroMag.std.." -0.420236002514894
"22" "LAYING" "tBodyGyroMag.std.." -0.923911565972222
"22" "SITTING" "tBodyGyroMag.std.." -0.933268487096774
"22" "STANDING" "tBodyGyroMag.std.." -0.900776555555556
"22" "WALKING" "tBodyGyroMag.std.." -0.390775683913043
"22" "WALKING_DOWNSTAIRS" "tBodyGyroMag.std.." -0.263921983758333
"22" "WALKING_UPSTAIRS" "tBodyGyroMag.std.." -0.2025581772
"23" "LAYING" "tBodyGyroMag.std.." -0.957227585972222
"23" "SITTING" "tBodyGyroMag.std.." -0.937006097352941
"23" "STANDING" "tBodyGyroMag.std.." -0.923796565588235
"23" "WALKING" "tBodyGyroMag.std.." 0.163346451623729
"23" "WALKING_DOWNSTAIRS" "tBodyGyroMag.std.." 0.0539972903222222
"23" "WALKING_UPSTAIRS" "tBodyGyroMag.std.." -0.366732989313725
"24" "LAYING" "tBodyGyroMag.std.." -0.957829934722222
"24" "SITTING" "tBodyGyroMag.std.." -0.969257162647059
"24" "STANDING" "tBodyGyroMag.std.." -0.95310477884058
"24" "WALKING" "tBodyGyroMag.std.." -0.563863212586207
"24" "WALKING_DOWNSTAIRS" "tBodyGyroMag.std.." -0.3636948774
"24" "WALKING_UPSTAIRS" "tBodyGyroMag.std.." -0.503929060169492
"25" "LAYING" "tBodyGyroMag.std.." -0.856017369726027
"25" "SITTING" "tBodyGyroMag.std.." -0.970639125692308
"25" "STANDING" "tBodyGyroMag.std.." -0.959884274324324
"25" "WALKING" "tBodyGyroMag.std.." -0.489809386081081
"25" "WALKING_DOWNSTAIRS" "tBodyGyroMag.std.." -0.38216092137931
"25" "WALKING_UPSTAIRS" "tBodyGyroMag.std.." -0.387754116158462
"26" "LAYING" "tBodyGyroMag.std.." -0.965676821973684
"26" "SITTING" "tBodyGyroMag.std.." -0.964742022307692
"26" "STANDING" "tBodyGyroMag.std.." -0.962653585540541
"26" "WALKING" "tBodyGyroMag.std.." -0.538329286101695
"26" "WALKING_DOWNSTAIRS" "tBodyGyroMag.std.." -0.296158291686
"26" "WALKING_UPSTAIRS" "tBodyGyroMag.std.." -0.514032410181818
"27" "LAYING" "tBodyGyroMag.std.." -0.971915732837838
"27" "SITTING" "tBodyGyroMag.std.." -0.970782132714286
"27" "STANDING" "tBodyGyroMag.std.." -0.965693334
"27" "WALKING" "tBodyGyroMag.std.." -0.482452355789474
"27" "WALKING_DOWNSTAIRS" "tBodyGyroMag.std.." -0.307952089840909
"27" "WALKING_UPSTAIRS" "tBodyGyroMag.std.." -0.501775426447059
"28" "LAYING" "tBodyGyroMag.std.." -0.928940913375
"28" "SITTING" "tBodyGyroMag.std.." -0.951065984027778
"28" "STANDING" "tBodyGyroMag.std.." -0.876917545696203
"28" "WALKING" "tBodyGyroMag.std.." -0.460511661296296
"28" "WALKING_DOWNSTAIRS" "tBodyGyroMag.std.." -0.22448414468913
"28" "WALKING_UPSTAIRS" "tBodyGyroMag.std.." -0.476923344705882
"29" "LAYING" "tBodyGyroMag.std.." -0.977040093043478
"29" "SITTING" "tBodyGyroMag.std.." -0.971578024666667
"29" "STANDING" "tBodyGyroMag.std.." -0.975358665384615
"29" "WALKING" "tBodyGyroMag.std.." -0.358814096603774
"29" "WALKING_DOWNSTAIRS" "tBodyGyroMag.std.." -0.26740979843125
"29" "WALKING_UPSTAIRS" "tBodyGyroMag.std.." -0.0800476153673469
"30" "LAYING" "tBodyGyroMag.std.." -0.951264441
"30" "SITTING" "tBodyGyroMag.std.." -0.960641288225806
"30" "STANDING" "tBodyGyroMag.std.." -0.887247636779661
"30" "WALKING" "tBodyGyroMag.std.." -0.266845731292308
"30" "WALKING_DOWNSTAIRS" "tBodyGyroMag.std.." -0.208267542032258
"30" "WALKING_UPSTAIRS" "tBodyGyroMag.std.." -0.169293534323077
"1" "LAYING" "tBodyGyroJerkMag.mean.." -0.96346103
"1" "SITTING" "tBodyGyroJerkMag.mean.." -0.991976341276596
"1" "STANDING" "tBodyGyroJerkMag.mean.." -0.994966790566038
"1" "WALKING" "tBodyGyroJerkMag.mean.." -0.298703679084211
"1" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.mean.." -0.295463843346939
"1" "WALKING_UPSTAIRS" "tBodyGyroJerkMag.mean.." -0.59488286509434
"2" "LAYING" "tBodyGyroJerkMag.mean.." -0.991767074166667
"2" "SITTING" "tBodyGyroJerkMag.mean.." -0.991081493913043
"2" "STANDING" "tBodyGyroJerkMag.mean.." -0.983951904259259
"2" "WALKING" "tBodyGyroJerkMag.mean.." -0.547911950338983
"2" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.mean.." -0.410872671489362
"2" "WALKING_UPSTAIRS" "tBodyGyroJerkMag.mean.." -0.572816438541667
"3" "LAYING" "tBodyGyroJerkMag.mean.." -0.98671362516129
"3" "SITTING" "tBodyGyroJerkMag.mean.." -0.977998051923077
"3" "STANDING" "tBodyGyroJerkMag.mean.." -0.962339339672131
"3" "WALKING" "tBodyGyroJerkMag.mean.." -0.566135217931034
"3" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.mean.." -0.508567577142857
"3" "WALKING_UPSTAIRS" "tBodyGyroJerkMag.mean.." -0.658861401355932
"4" "LAYING" "tBodyGyroJerkMag.mean.." -0.985068502037037
"4" "SITTING" "tBodyGyroJerkMag.mean.." -0.9804904618
"4" "STANDING" "tBodyGyroJerkMag.mean.." -0.967614073928571
"4" "WALKING" "tBodyGyroJerkMag.mean.." -0.6813040365
"4" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.mean.." -0.592843014888889
"4" "WALKING_UPSTAIRS" "tBodyGyroJerkMag.mean.." -0.686978374423077
"5" "LAYING" "tBodyGyroJerkMag.mean.." -0.9864194225
"5" "SITTING" "tBodyGyroJerkMag.mean.." -0.973848287045455
"5" "STANDING" "tBodyGyroJerkMag.mean.." -0.958405900892857
"5" "WALKING" "tBodyGyroJerkMag.mean.." -0.444532485357143
"5" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.mean.." -0.39719562106383
"5" "WALKING_UPSTAIRS" "tBodyGyroJerkMag.mean.." -0.47348816787234
"6" "LAYING" "tBodyGyroJerkMag.mean.." -0.955645738245614
"6" "SITTING" "tBodyGyroJerkMag.mean.." -0.962929227818182
"6" "STANDING" "tBodyGyroJerkMag.mean.." -0.963406222982456
"6" "WALKING" "tBodyGyroJerkMag.mean.." -0.321290483140351
"6" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.mean.." -0.0829366854166667
"6" "WALKING_UPSTAIRS" "tBodyGyroJerkMag.mean.." -0.342895367921569
"7" "LAYING" "tBodyGyroJerkMag.mean.." -0.983008829038462
"7" "SITTING" "tBodyGyroJerkMag.mean.." -0.981665122291667
"7" "STANDING" "tBodyGyroJerkMag.mean.." -0.977377083018868
"7" "WALKING" "tBodyGyroJerkMag.mean.." -0.300022779964912
"7" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.mean.." -0.399229959148936
"7" "WALKING_UPSTAIRS" "tBodyGyroJerkMag.mean.." -0.661969771960784
"8" "LAYING" "tBodyGyroJerkMag.mean.." -0.978438191296296
"8" "SITTING" "tBodyGyroJerkMag.mean.." -0.991807428043478
"8" "STANDING" "tBodyGyroJerkMag.mean.." -0.987580587777778
"8" "WALKING" "tBodyGyroJerkMag.mean.." -0.339129269583333
"8" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.mean.." -0.126189142894737
"8" "WALKING_UPSTAIRS" "tBodyGyroJerkMag.mean.." -0.400664014146341
"9" "LAYING" "tBodyGyroJerkMag.mean.." -0.964524819
"9" "SITTING" "tBodyGyroJerkMag.mean.." -0.9733641366
"9" "STANDING" "tBodyGyroJerkMag.mean.." -0.969824044222222
"9" "WALKING" "tBodyGyroJerkMag.mean.." -0.510253995769231
"9" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.mean.." -0.469028434047619
"9" "WALKING_UPSTAIRS" "tBodyGyroJerkMag.mean.." -0.672840561836735
"10" "LAYING" "tBodyGyroJerkMag.mean.." -0.970830848965517
"10" "SITTING" "tBodyGyroJerkMag.mean.." -0.993707487592593
"10" "STANDING" "tBodyGyroJerkMag.mean.." -0.971637661590909
"10" "WALKING" "tBodyGyroJerkMag.mean.." -0.440363636603774
"10" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.mean.." -0.401854311315789
"10" "WALKING_UPSTAIRS" "tBodyGyroJerkMag.mean.." -0.523462968510638
"11" "LAYING" "tBodyGyroJerkMag.mean.." -0.990641248245614
"11" "SITTING" "tBodyGyroJerkMag.mean.." -0.989519031132076
"11" "STANDING" "tBodyGyroJerkMag.mean.." -0.993428183617021
"11" "WALKING" "tBodyGyroJerkMag.mean.." -0.63073270559322
"11" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.mean.." -0.599294760652174
"11" "WALKING_UPSTAIRS" "tBodyGyroJerkMag.mean.." -0.757314813888889
"12" "LAYING" "tBodyGyroJerkMag.mean.." -0.971067768833333
"12" "SITTING" "tBodyGyroJerkMag.mean.." -0.980392337647059
"12" "STANDING" "tBodyGyroJerkMag.mean.." -0.969289973606557
"12" "WALKING" "tBodyGyroJerkMag.mean.." -0.5174937754
"12" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.mean.." -0.442831079130435
"12" "WALKING_UPSTAIRS" "tBodyGyroJerkMag.mean.." -0.674972132307692
"13" "LAYING" "tBodyGyroJerkMag.mean.." -0.98544626483871
"13" "SITTING" "tBodyGyroJerkMag.mean.." -0.992604304489796
"13" "STANDING" "tBodyGyroJerkMag.mean.." -0.983637634912281
"13" "WALKING" "tBodyGyroJerkMag.mean.." -0.303508210175439
"13" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.mean.." -0.323552439276596
"13" "WALKING_UPSTAIRS" "tBodyGyroJerkMag.mean.." -0.631964902181818
"14" "LAYING" "tBodyGyroJerkMag.mean.." -0.975621183137255
"14" "SITTING" "tBodyGyroJerkMag.mean.." -0.988317606666667
"14" "STANDING" "tBodyGyroJerkMag.mean.." -0.974873328
"14" "WALKING" "tBodyGyroJerkMag.mean.." -0.519895046779661
"14" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.mean.." -0.275120883488889
"14" "WALKING_UPSTAIRS" "tBodyGyroJerkMag.mean.." -0.399921949557407
"15" "LAYING" "tBodyGyroJerkMag.mean.." -0.983235025416667
"15" "SITTING" "tBodyGyroJerkMag.mean.." -0.992188893898305
"15" "STANDING" "tBodyGyroJerkMag.mean.." -0.984407077924528
"15" "WALKING" "tBodyGyroJerkMag.mean.." -0.543979500555556
"15" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.mean.." -0.509466648095238
"15" "WALKING_UPSTAIRS" "tBodyGyroJerkMag.mean.." -0.663637117708333
"16" "LAYING" "tBodyGyroJerkMag.mean.." -0.990839526285714
"16" "SITTING" "tBodyGyroJerkMag.mean.." -0.992444606231884
"16" "STANDING" "tBodyGyroJerkMag.mean.." -0.992848576025641
"16" "WALKING" "tBodyGyroJerkMag.mean.." -0.671541834117647
"16" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.mean.." -0.590896636382979
"16" "WALKING_UPSTAIRS" "tBodyGyroJerkMag.mean.." -0.737705162156863
"17" "LAYING" "tBodyGyroJerkMag.mean.." -0.985542411126761
"17" "SITTING" "tBodyGyroJerkMag.mean.." -0.996334795
"17" "STANDING" "tBodyGyroJerkMag.mean.." -0.993672973717949
"17" "WALKING" "tBodyGyroJerkMag.mean.." -0.517167440655738
"17" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.mean.." -0.540325787826087
"17" "WALKING_UPSTAIRS" "tBodyGyroJerkMag.mean.." -0.637367490625
"18" "LAYING" "tBodyGyroJerkMag.mean.." -0.993095122615385
"18" "SITTING" "tBodyGyroJerkMag.mean.." -0.994873439824561
"18" "STANDING" "tBodyGyroJerkMag.mean.." -0.988685954931507
"18" "WALKING" "tBodyGyroJerkMag.mean.." -0.636485896964286
"18" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.mean.." -0.701663073636364
"18" "WALKING_UPSTAIRS" "tBodyGyroJerkMag.mean.." -0.781652689310345
"19" "LAYING" "tBodyGyroJerkMag.mean.." -0.985342497710843
"19" "SITTING" "tBodyGyroJerkMag.mean.." -0.989450316575342
"19" "STANDING" "tBodyGyroJerkMag.mean.." -0.985801637671233
"19" "WALKING" "tBodyGyroJerkMag.mean.." -0.164699977592308
"19" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.mean.." 0.0875816618205128
"19" "WALKING_UPSTAIRS" "tBodyGyroJerkMag.mean.." -0.372790526575
"20" "LAYING" "tBodyGyroJerkMag.mean.." -0.986749500882353
"20" "SITTING" "tBodyGyroJerkMag.mean.." -0.983010276060606
"20" "STANDING" "tBodyGyroJerkMag.mean.." -0.94793650109589
"20" "WALKING" "tBodyGyroJerkMag.mean.." -0.194893253196078
"20" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.mean.." -0.268183423577778
"20" "WALKING_UPSTAIRS" "tBodyGyroJerkMag.mean.." -0.37192841627451
"21" "LAYING" "tBodyGyroJerkMag.mean.." -0.985915906888889
"21" "SITTING" "tBodyGyroJerkMag.mean.." -0.990307349882353
"21" "STANDING" "tBodyGyroJerkMag.mean.." -0.976857084157303
"21" "WALKING" "tBodyGyroJerkMag.mean.." -0.426930725
"21" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.mean.." -0.452828682444444
"21" "WALKING_UPSTAIRS" "tBodyGyroJerkMag.mean.." -0.577935642978723
"22" "LAYING" "tBodyGyroJerkMag.mean.." -0.981716936388889
"22" "SITTING" "tBodyGyroJerkMag.mean.." -0.98547603483871
"22" "STANDING" "tBodyGyroJerkMag.mean.." -0.978603529206349
"22" "WALKING" "tBodyGyroJerkMag.mean.." -0.461999528913043
"22" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.mean.." -0.459579670833333
"22" "WALKING_UPSTAIRS" "tBodyGyroJerkMag.mean.." -0.568111869047619
"23" "LAYING" "tBodyGyroJerkMag.mean.." -0.984557478611111
"23" "SITTING" "tBodyGyroJerkMag.mean.." -0.986514066029412
"23" "STANDING" "tBodyGyroJerkMag.mean.." -0.9763992525
"23" "WALKING" "tBodyGyroJerkMag.mean.." 0.0115305410508475
"23" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.mean.." -0.0463117766203704
"23" "WALKING_UPSTAIRS" "tBodyGyroJerkMag.mean.." -0.504367150588235
"24" "LAYING" "tBodyGyroJerkMag.mean.." -0.982780873888889
"24" "SITTING" "tBodyGyroJerkMag.mean.." -0.991306424705882
"24" "STANDING" "tBodyGyroJerkMag.mean.." -0.982387268985507
"24" "WALKING" "tBodyGyroJerkMag.mean.." -0.507824745862069
"24" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.mean.." -0.497152238363636
"24" "WALKING_UPSTAIRS" "tBodyGyroJerkMag.mean.." -0.658751629152542
"25" "LAYING" "tBodyGyroJerkMag.mean.." -0.969783262465753
"25" "SITTING" "tBodyGyroJerkMag.mean.." -0.99286465
"25" "STANDING" "tBodyGyroJerkMag.mean.." -0.985091991216216
"25" "WALKING" "tBodyGyroJerkMag.mean.." -0.678466069054054
"25" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.mean.." -0.664713625172414
"25" "WALKING_UPSTAIRS" "tBodyGyroJerkMag.mean.." -0.777106026615385
"26" "LAYING" "tBodyGyroJerkMag.mean.." -0.99219798
"26" "SITTING" "tBodyGyroJerkMag.mean.." -0.994466446282051
"26" "STANDING" "tBodyGyroJerkMag.mean.." -0.98854482527027
"26" "WALKING" "tBodyGyroJerkMag.mean.." -0.51239882559322
"26" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.mean.." -0.4187798104
"26" "WALKING_UPSTAIRS" "tBodyGyroJerkMag.mean.." -0.648099850181818
"27" "LAYING" "tBodyGyroJerkMag.mean.." -0.994355043783784
"27" "SITTING" "tBodyGyroJerkMag.mean.." -0.994034710714286
"27" "STANDING" "tBodyGyroJerkMag.mean.." -0.989532103875
"27" "WALKING" "tBodyGyroJerkMag.mean.." -0.562587199473684
"27" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.mean.." -0.440546586136364
"27" "WALKING_UPSTAIRS" "tBodyGyroJerkMag.mean.." -0.699895090784314
"28" "LAYING" "tBodyGyroJerkMag.mean.." -0.978220270625
"28" "SITTING" "tBodyGyroJerkMag.mean.." -0.981213159305556
"28" "STANDING" "tBodyGyroJerkMag.mean.." -0.959681019113924
"28" "WALKING" "tBodyGyroJerkMag.mean.." -0.546248758518519
"28" "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.mean.." -0.340417305565217
"28" "WALKING_UPSTAIRS" "tBodyGyroJerkMag.mean.." -0.620279797647059
"29" "LAYING" "tBodyGyroJerkMag.mean.." -0.997322526811594
"29" "SITTING" "tBodyGyroJerkMag.mean.." -0.995392308166667
"29" "STANDING" "tBodyGyroJerkMag.mean.." -0.992144698923077
